BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,APPDATE,CITY,STATE,DIVISION,REGION,Upper state,State_1,Records
0,12800,54546,62906,DebtCon,Mgr,3,0,0,175.5198745,1,16,28.64818571,20905,westminster,California,Pacific,West,CALIFORNIA,CA,1
0,12800,49349,70078,DebtCon,Other,9,0,0,240.9080591,0,17,31.75405395,22207,whittier,California,Pacific,West,CALIFORNIA,CA,1
0,12800,56516,78392,HomeImp,Other,0,0,1,195.7233219,0,13,27.33744139,22069,mason city,Iowa,West North Central,Midwest,IOWA,IA,1
1,12800,40932,72172,DebtCon,Other,20,0,0,162.0440104,0,16,37.51836575,22107,new berlin,Wisconsin,East North Central,Midwest,WISCONSIN,WI,1
0,12800,100241,113073,DebtCon,Other,17,0,1,197.2736792,1,15,39.46758845,22025,,District of Columbia,South Atlantic,South,DISTRICT OF COLUMBIA,DC,1
0,12800,73624,103213,DebtCon,Other,10,0,0,201.6508442,0,20,19.55727283,21607,arkansas city,Kansas,West North Central,Midwest,KANSAS,KS,1
0,12800,,,,,,,,,,,25.13244854,21676,lufkin,Texas,West South Central,South,TEXAS,TX,1
0,12800,,,,,,,,,,,24.65967048,21480,watervliet,New York,Middle Atlantic,Northeast,NEW YORK,NY,1
0,12800,206527,227737,HomeImp,ProfExe,11,0,0,225.2013256,0,22,31.12184071,21997,modesto,California,Pacific,West,CALIFORNIA,CA,1
1,12800,54151,83828,DebtCon,Other,13,0,0,132.1602699,0,16,23.47742628,22234,oceano,California,Pacific,West,CALIFORNIA,CA,1
1,12800,81030,100333,DebtCon,Mgr,11,0,1,80.14894304,4,29,42.31937039,21714,hawthorne,California,Pacific,West,CALIFORNIA,CA,1
0,12800,67867,78660,DebtCon,Other,3,,,159.8014934,,34,30.01090961,21136,hayward,California,Pacific,West,CALIFORNIA,CA,1
0,12800,48437,65311,DebtCon,Other,0,1,0,260.5552362,0,21,29.51628985,22081,west olive,Michigan,East North Central,Midwest,MICHIGAN,MI,1
1,12800,51800,68000,HomeImp,ProfExe,6,,,,,,,20886,north miami beach,Florida,South Atlantic,South,FLORIDA,FL,1
1,12800,111000,124500,DebtCon,Sales,7,1,0,203.9,2,40,,22360,west linn,Oregon,Pacific,West,OREGON,OR,1
0,12800,76783,95007,DebtCon,Mgr,6,0,0,140.9720223,2,26,42.15361693,21283,monticello,Florida,South Atlantic,South,FLORIDA,FL,1
0,12800,58592,87002,DebtCon,Office,13,0,0,139.5308428,0,24,37.53107709,21848,aumsville,Oregon,Pacific,West,OREGON,OR,1
0,12800,11986,48309,HomeImp,Office,23,0,0,265.2270609,0,20,28.49386194,21199,whittier,California,Pacific,West,CALIFORNIA,CA,1
0,12800,46043,62531,DebtCon,Other,4,0,0,183.9821005,0,13,26.10080257,21932,loretto,Kentucky,East South Central,South,KENTUCKY,KY,1
0,12800,42801,51123,HomeImp,Other,23,0,1,127.839662,0,22,39.38959461,21290,myerstown,Pennsylvania,Middle Atlantic,Northeast,PENNSYLVANIA,PA,1
1,12800,67060,83989,DebtCon,Office,9,,3,116.4667574,2,24,43.57230751,20892,de soto,Missouri,West North Central,Midwest,MISSOURI,MO,1
0,12800,91040,114331,DebtCon,Other,12,0,0,175.8773501,0,26,34.74718504,20915,lynnwood,Washington,Pacific,West,WASHINGTON,WA,1
0,12800,71531,87256,HomeImp,Office,26,0,0,167.1637357,1,14,40.37613759,21495,henderson,Nevada,Mountain,West,NEVADA,NV,1
0,12800,75139,105289,HomeImp,ProfExe,8,0,0,151.8511659,0,35,31.21070474,21590,orangeburg,South Carolina,South Atlantic,South,SOUTH CAROLINA,SC,1
0,12800,77318,97616,DebtCon,Mgr,6,0,0,125.5348018,2,27,39.46266339,21742,hopatcong,New Jersey,Middle Atlantic,Northeast,NEW JERSEY,NJ,1
0,12800,85251,114023,DebtCon,ProfExe,1,1,2,143.6827959,0,33,31.91327241,22384,helotes,Texas,West South Central,South,TEXAS,TX,1
0,12800,79151,110583,DebtCon,Other,4,0,0,79.3713845,1,13,33.58669163,20937,marlow,Oklahoma,West South Central,South,OKLAHOMA,OK,1
0,12800,29100,39264,HomeImp,Other,7,0,0,93.39500247,2,12,31.28306102,21593,hillsboro,Texas,West South Central,South,TEXAS,TX,1
0,12800,81694,101680,DebtCon,Other,0,0,0,159.3541041,1,22,40.1115783,21795,olive branch,Mississippi,East South Central,South,MISSISSIPPI,MS,1
0,12800,68729,90127,HomeImp,Office,23,0,0,163.9892789,1,14,39.42448779,21942,west lafayette,Indiana,East North Central,Midwest,INDIANA,IN,1
0,12900,69770,87000,DebtCon,Other,6,0,0,201.9333333,3,19,,22214,los alamitos,California,Pacific,West,CALIFORNIA,CA,1
1,12900,94000,,DebtCon,Office,8,0,1,205.9333333,0,19,,21985,havertown,Pennsylvania,Middle Atlantic,Northeast,PENNSYLVANIA,PA,1
0,12900,34655,57787,,Other,31,0,0,244.9953846,0,18,21.4155043,21121,olney,Maryland,South Atlantic,South,MARYLAND,MD,1
0,12900,64245,83823,DebtCon,Office,13,0,0,246.8377195,3,36,40.56013033,21859,craig,Colorado,Mountain,West,COLORADO,CO,1
0,12900,39401,53758,HomeImp,Other,22,0,0,118.6463752,0,23,38.68944062,22196,andalusia,Alabama,East South Central,South,ALABAMA,AL,1
0,12900,58566,74655,DebtCon,Mgr,5,,,116.7758176,,24,39.97705119,22438,mobile,Alabama,East South Central,South,ALABAMA,AL,1
0,12900,105638,112608,DebtCon,Other,17,0,2,208.3068822,2,16,39.67790581,21076,odem,Texas,West South Central,South,TEXAS,TX,1
0,12900,59191,72716,DebtCon,Other,2,0,0,175.170441,1,17,35.55817128,22004,helena,Arkansas,West South Central,South,ARKANSAS,AR,1
1,12900,29891,76571,HomeImp,Other,2,0,0,29.05867023,3,11,31.45850053,22374,west point,New York,Middle Atlantic,Northeast,NEW YORK,NY,1
0,12900,151991,179521,HomeImp,Office,6,0,0,186.8053299,0,55,34.19175206,22039,bellingham,Washington,Pacific,West,WASHINGTON,WA,1
0,12900,102905,117694,HomeImp,Office,1,0,0,137.1424731,1,21,35.86546621,21274,winston-salem,North Carolina,South Atlantic,South,NORTH CAROLINA,NC,1
0,12900,92734,114285,HomeImp,Mgr,11,0,0,236.0527728,0,24,28.66341681,22541,olney,Maryland,South Atlantic,South,MARYLAND,MD,1
0,12900,87270,97929,HomeImp,ProfExe,0,0,0,65.10749654,1,20,34.69636554,22617,huntington beach,California,Pacific,West,CALIFORNIA,CA,1
0,12900,90646,100744,HomeImp,Other,19,0,0,141.2084606,3,23,31.52637971,20836,butte,Montana,Mountain,West,MONTANA,MT,1
0,12900,66126,84472,DebtCon,Other,2,,,187.1791987,,34,29.99503841,20933,derry,New Hampshire,New England,Northeast,NEW HAMPSHIRE,NH,1
0,12900,67038,110955,DebtCon,Office,9,0,0,147.1974137,0,12,37.08598608,21050,marion,New York,Middle Atlantic,Northeast,NEW YORK,NY,1
0,12900,89510,102628,HomeImp,Other,20,0,0,117.8571727,3,24,28.53735409,20879,himrod,New York,Middle Atlantic,Northeast,NEW YORK,NY,1
1,12900,46266,62000,DebtCon,Other,7,0,0,77.13333333,5,18,,21673,west harrison,New York,Middle Atlantic,Northeast,NEW YORK,NY,1
0,12900,83886,100782,HomeImp,ProfExe,5,0,0,115.076186,1,27,27.97970643,22103,west harrison,New York,Middle Atlantic,Northeast,NEW YORK,NY,1
0,12900,31498,42695,HomeImp,Mgr,14,0,0,55.02158895,0,9,31.99275348,22335,hope mills,North Carolina,South Atlantic,South,NORTH CAROLINA,NC,1
0,12900,149297,177044,HomeImp,Office,4,0,0,205.8739212,0,56,34.97573417,21456,mount prospect,Illinois,East North Central,Midwest,ILLINOIS,IL,1
1,12900,117900,143433,DebtCon,Mgr,6,0,0,227.9328934,0,35,47.61976353,21578,whittier,California,Pacific,West,CALIFORNIA,CA,1
0,12900,55673,64582,DebtCon,Other,4,0,0,163.4166317,0,14,26.98743734,21842,craig,Colorado,Mountain,West,COLORADO,CO,1
0,12900,88304,122178,DebtCon,Office,10,0,0,223.4548548,0,12,41.42995887,22016,lopez island,Washington,Pacific,West,WASHINGTON,WA,1
0,12900,50636,57838,DebtCon,Other,0,1,0,187.8253233,1,13,28.81347094,22151,mount holly,North Carolina,South Atlantic,South,NORTH CAROLINA,NC,1
0,12900,52353,62740,DebtCon,Other,2,0,0,167.515516,0,13,37.3575814,21148,longmeadow,Massachusetts,New England,Northeast,MASSACHUSETTS,MA,1
0,12900,89492,110007,HomeImp,ProfExe,10,0,2,169.1919843,0,28,32.82003727,21570,carrollton,Kentucky,East South Central,South,KENTUCKY,KY,1
0,12900,19688,77998,DebtCon,ProfExe,20,0,2,407.2611669,0,12,22.83907899,21572,neenah,Wisconsin,East North Central,Midwest,WISCONSIN,WI,1
0,12900,70167,90812,HomeImp,Office,25,0,0,177.0806266,2,13,40.22569567,22174,loganville,Georgia,South Atlantic,South,GEORGIA,GA,1
0,12900,45215,66162,DebtCon,Other,4,0,0,170.7645169,0,14,39.24801492,21059,cedar grove,New Jersey,Middle Atlantic,Northeast,NEW JERSEY,NJ,1
0,12900,56957,73181,HomeImp,Other,29,1,3,179.096166,1,23,36.39479545,21172,wayne,Michigan,East North Central,Midwest,MICHIGAN,MI,1
0,12900,56798,71364,DebtCon,Other,1,0,0,225.5857631,0,9,33.02128407,20852,hemet,California,Pacific,West,CALIFORNIA,CA,1
0,12900,61031,71550,HomeImp,Other,28,0,2,178.0872568,0,23,34.80242878,21828,buckhannon,West Virginia,South Atlantic,South,WEST VIRGINIA,WV,1
0,12900,18106,37881,DebtCon,Mgr,8,0,0,134.3841089,0,10,20.51596186,21682,holland,Ohio,East North Central,Midwest,OHIO,OH,1
1,13000,64499,86000,HomeImp,Other,1,0,0,109.4,0,19,,20967,columbia,Maryland,South Atlantic,South,MARYLAND,MD,1
0,13000,15374,59309,HomeImp,Other,6,2,0,355.1312291,1,21,15.82361555,21400,maryville,Tennessee,East South Central,South,TENNESSEE,TN,1
0,13000,27787,44901,DebtCon,Other,8,,1,166.7262772,7,28,38.35512561,21736,williamston,Michigan,East North Central,Midwest,MICHIGAN,MI,1
0,13000,81972,102295,HomeImp,ProfExe,5,0,0,107.4206093,0,26,24.72083108,22496,lufkin,Texas,West South Central,South,TEXAS,TX,1
0,13000,,28981,HomeImp,,28,0,0,203.902855,0,4,25.7409307,22498,olympia,Washington,Pacific,West,WASHINGTON,WA,1
0,13000,61509,77065,DebtCon,Other,6,0,0,172.8544902,2,17,35.39086131,22162,hudson,Illinois,East North Central,Midwest,ILLINOIS,IL,1
0,13000,80587,110064,DebtCon,Other,6,0,0,85.00919673,1,13,33.99003975,22152,lindale,Texas,West South Central,South,TEXAS,TX,1
0,13000,72931,96803,DebtCon,Other,6,0,0,208.6728918,2,18,41.05223501,20835,little silver,New Jersey,Middle Atlantic,Northeast,NEW JERSEY,NJ,1
1,13000,29461,49326,HomeImp,ProfExe,11,0,0,171.5976685,1,8,38.91799988,21140,chandler,Arizona,Mountain,West,ARIZONA,AZ,1
0,13000,78766,106450,HomeImp,ProfExe,6,0,0,107.9513117,0,26,24.87099388,20859,duxbury,Massachusetts,New England,Northeast,MASSACHUSETTS,MA,1
0,13000,49268,72430,DebtCon,ProfExe,19,0,0,192.3644746,0,15,23.61710487,21264,wilmington,California,Pacific,West,CALIFORNIA,CA,1
0,13000,39386,53149,DebtCon,Other,4,0,0,110.4779566,1,16,38.52175901,21111,millen,Georgia,South Atlantic,South,GEORGIA,GA,1
0,13000,67395,94355,DebtCon,Office,8,0,0,214.4844926,3,28,40.97046682,21801,oak park,Illinois,East North Central,Midwest,ILLINOIS,IL,1
0,13000,53951,70095,HomeImp,Other,28,0,3,212.3869245,1,24,36.72874424,21853,cedar hill,Missouri,West North Central,Midwest,MISSOURI,MO,1
0,13000,,72175,HomeImp,Other,,0,0,367.9400249,0,6,36.56113974,22305,winter park,Florida,South Atlantic,South,FLORIDA,FL,1
0,13000,29196,42682,DebtCon,Other,9,,0,143.1080607,6,28,37.29840496,21933,north bend,Washington,Pacific,West,WASHINGTON,WA,1
0,13000,96172,112123,DebtCon,ProfExe,14,0,0,181.8918044,1,18,36.22557157,21470,henderson,Nevada,Mountain,West,NEVADA,NV,1
0,13000,88614,116994,HomeImp,ProfExe,13,0,2,188.8241991,0,28,32.61950164,21471,orangeville,Pennsylvania,Middle Atlantic,Northeast,PENNSYLVANIA,PA,1
0,13000,16913,48587,HomeImp,Office,23,0,0,264.9921562,0,20,30.62263556,21248,hopkinsville,Kentucky,East South Central,South,KENTUCKY,KY,1
1,13000,125969,144076,DebtCon,Other,4,0,0,110.1931963,2,30,48.9777317,21472,hartwell,Georgia,South Atlantic,South,GEORGIA,GA,1
1,13000,70000,90704,DebtCon,Other,15,0,3,142.1666667,0,37,,22609,west palm beach,Florida,South Atlantic,South,FLORIDA,FL,1
1,13000,34000,65000,HomeImp,Other,4.5,0,1,148.5,2,24,,21436,olney,Illinois,East North Central,Midwest,ILLINOIS,IL,1
0,13000,38200,64764,HomeImp,ProfExe,4,0,0,211.0666667,3,18,,21062,monroe,Virginia,South Atlantic,South,VIRGINIA,VA,1
0,13000,6793,47700,DebtCon,ProfExe,4,0,0,304.3666667,0,16,,21149,watson,Illinois,East North Central,Midwest,ILLINOIS,IL,1
0,13000,59000,83187,HomeImp,Other,,0,0,292.1,0,20,,22046,orange city,Florida,South Atlantic,South,FLORIDA,FL,1
0,13000,61612,99132,HomeImp,ProfExe,8,0,0,262.7333333,1,12,,22317,orcas,Washington,Pacific,West,WASHINGTON,WA,1
0,13000,,25425,DebtCon,Other,13,,,90.93333333,2,9,,21934,hidalgo,Texas,West South Central,South,TEXAS,TX,1
0,13000,20200,37245,DebtCon,ProfExe,21,0,1,199.9,2,16,,22405,homestead,Florida,South Atlantic,South,FLORIDA,FL,1
1,13000,7200,24869,HomeImp,Other,0.7,9,1,193.8,0,9,,22642,huntington,Indiana,East North Central,Midwest,INDIANA,IN,1
1,13000,41193,58000,DebtCon,Other,18,3,2,66.93333333,4,7,,21435,harlingen,Texas,West South Central,South,TEXAS,TX,1
1,13000,36223,,DebtCon,Other,9,1,0,132.8666667,0,14,,21303,orangeburg,South Carolina,South Atlantic,South,SOUTH CAROLINA,SC,1
1,13000,43744,60000,DebtCon,Self,22,0,1,21.26666667,1,15,,20957,hingham,Massachusetts,New England,Northeast,MASSACHUSETTS,MA,1
1,13000,94941,120000,DebtCon,ProfExe,0.1,0,0,132.8666667,0,21,,21454,buhl,Idaho,Mountain,West,IDAHO,ID,1
1,13000,137618,159000,DebtCon,ProfExe,9,2,6,106.5333333,6,37,,22186,wilmington,California,Pacific,West,CALIFORNIA,CA,1
1,13000,47000,60000,HomeImp,Self,1,0,0,,3,12,,20885,los angeles,California,Pacific,West,CALIFORNIA,CA,1
1,13000,177000,200000,DebtCon,Mgr,3,0,2,195.8333333,1,50,,21825,north richland hill,Texas,West South Central,South,TEXAS,TX,1
1,13000,60000,86400,DebtCon,Other,12,0,2,149.1666667,0,28,,21363,watonga,Oklahoma,West South Central,South,OKLAHOMA,OK,1
1,13000,111000,137813,,Mgr,6,2,2,138.3333333,3,65,,21579,herndon,Virginia,South Atlantic,South,VIRGINIA,VA,1
1,13000,152029,173750,HomeImp,ProfExe,20,0,0,19.33333333,7,5,,21403,new york,New York,Middle Atlantic,Northeast,NEW YORK,NY,1
0,13000,26863,44218,HomeImp,Other,10,0,0,92.99959341,2,11,29.11293616,21724,huntingdon valley,Pennsylvania,Middle Atlantic,Northeast,PENNSYLVANIA,PA,1
0,13000,110094,145807,DebtCon,ProfExe,2,0,0,285.2759347,0,45,35.04547106,21402,cove city,North Carolina,South Atlantic,South,NORTH CAROLINA,NC,1
0,13000,66014,85528,DebtCon,Office,4,2,3,185.6449939,2,30,39.41871848,20883,central point,Oregon,Pacific,West,OREGON,OR,1
0,13000,61865,72045,DebtCon,ProfExe,0,0,0,172.6966846,2,34,42.56558229,21421,mount vernon,Missouri,West North Central,Midwest,MISSOURI,MO,1
0,13000,,25552,HomeImp,,28,0,0,198.0728056,0,5,25.50782049,20824,okanogan,Washington,Pacific,West,WASHINGTON,WA,1
0,13000,77355,114400,,,,,,,,,,22082,norwalk,Connecticut,New England,Northeast,CONNECTICUT,CT,1
0,13000,44875,57713,DebtCon,Other,0,1,0,184.9903244,1,12,28.60207607,22145,mainesburg,Pennsylvania,Middle Atlantic,Northeast,PENNSYLVANIA,PA,1
0,13000,110097,210595,HomeImp,ProfExe,3,0,0,122.6386999,0,15,29.32751367,22436,harwood heights,Illinois,East North Central,Midwest,ILLINOIS,IL,1
0,13000,60719,73677,,Other,11,0,0,256.7103553,0,26,27.31010697,21831,missoula,Montana,Mountain,West,MONTANA,MT,1
0,13000,80277,106799,DebtCon,Other,3,0,0,67.11166592,2,14,37.29777299,21973,lowell,Michigan,East North Central,Midwest,MICHIGAN,MI,1
0,13000,40996,58938,DebtCon,Mgr,,,,,,,35.80961273,21335,hammond,Indiana,East North Central,Midwest,INDIANA,IN,1
0,13100,48153,70059,DebtCon,Other,11,0,0,242.6505336,0,18,30.89311822,22352,winnetka,California,Pacific,West,CALIFORNIA,CA,1
0,13100,70878,86743,DebtCon,ProfExe,10,0,0,174.8817439,0,11,39.78440826,22479,willis,Texas,West South Central,South,TEXAS,TX,1
0,13100,74832,98616,HomeImp,ProfExe,6,0,0,101.3622896,1,26,27.02148065,22235,windsor,Virginia,South Atlantic,South,VIRGINIA,VA,1
0,13100,59608,72561,HomeImp,Other,30,1,2,195.5387113,1,24,36.61107299,21519,north bend,Ohio,East North Central,Midwest,OHIO,OH,1
0,13100,69259,75149,DebtCon,Office,11,0,0,240.4102919,3,37,40.73560441,21701,north tonawanda,New York,Middle Atlantic,Northeast,NEW YORK,NY,1
1,13100,,,HomeImp,ProfExe,0.75,,,,,,,21389,flagstaff,Arizona,Mountain,West,ARIZONA,AZ,1
0,13100,64897,81598,DebtCon,Sales,7,0,0,130.6484684,0,34,26.50010508,21381,winnetka,California,Pacific,West,CALIFORNIA,CA,1
0,13100,,47568,HomeImp,Other,0,0,0,319.5959373,0,8,25.83678517,22073,hemet,California,Pacific,West,CALIFORNIA,CA,1
1,13100,22422,34800,HomeImp,Office,2.6,2,0,93.3,1,3,,22637,elkridge,Maryland,South Atlantic,South,MARYLAND,MD,1
0,13100,82411,103833,HomeImp,Other,21,0,0,135.8630384,4,24,29.21582663,21730,manheim,Pennsylvania,Middle Atlantic,Northeast,PENNSYLVANIA,PA,1
0,13100,70368,87407,DebtCon,Other,2,0,0,232.9947127,3,26,29.66798564,21153,helotes,Texas,West South Central,South,TEXAS,TX,1
0,13100,,65933,,,0,0,0,,0,0,3.657370718,22315,los angeles,California,Pacific,West,CALIFORNIA,CA,1
0,13100,50552,59889,DebtCon,Other,4,0,0,178.6123626,0,13,38.76331381,22356,wilmington,North Carolina,South Atlantic,South,NORTH CAROLINA,NC,1
0,13100,73987,106557,DebtCon,Office,9,0,0,149.4525291,1,13,37.00852693,21838,marlborough,Massachusetts,New England,Northeast,MASSACHUSETTS,MA,1
0,13100,61853,73480,,Other,13,0,0,258.9371542,0,26,28.73085117,21571,dodge city,Kansas,West North Central,Midwest,KANSAS,KS,1
0,13100,97287,123281,DebtCon,Other,9,0,0,162.9937439,0,26,34.17834568,22016,hammond,Indiana,East North Central,Midwest,INDIANA,IN,1
0,13100,59460,72387,HomeImp,Other,29,1,2,182.1817822,0,24,34.78513256,21864,oakley,California,Pacific,West,CALIFORNIA,CA,1
1,13100,54000,74750,DebtCon,Other,14,1,0,92.4,0,9,,21211,malta,Idaho,Mountain,West,IDAHO,ID,1
0,13100,58039,68558,HomeImp,Other,29,1,2,184.8800106,1,23,37.34734877,21227,lithia,Florida,South Atlantic,South,FLORIDA,FL,1
0,13100,44817,59544,DebtCon,Other,,0,0,71.46170475,0,15,41.60981324,22135,hayward,California,Pacific,West,CALIFORNIA,CA,1
0,13200,155478,183646,HomeImp,Office,5,0,0,196.2413709,1,55,35.60287536,21467,huffman,Texas,West South Central,South,TEXAS,TX,1
0,13200,,69139,,,0,1,0,,0,1,1.565931047,22014,danville,Alabama,East South Central,South,ALABAMA,AL,1
0,13200,70069,88303,DebtCon,Other,3,0,0,240.8560165,2,25,29.06412827,22015,nolensville,Tennessee,East South Central,South,TENNESSEE,TN,1
0,13200,69195,79252,DebtCon,Office,13,0,0,248.7881304,3,37,41.90560462,22460,harvey,Illinois,East North Central,Midwest,ILLINOIS,IL,1
0,13200,69697,91722,HomeImp,Office,24,1,0,183.5237293,1,14,39.75217179,21768,wheeling,Illinois,East North Central,Midwest,ILLINOIS,IL,1
0,13200,58549,81381,DebtCon,Office,13,0,0,94.68710666,0,24,38.41275614,22204,minden,Louisiana,West South Central,South,LOUISIANA,LA,1
0,13200,15346,30809,DebtCon,Office,7,0,1,89.65253609,0,16,18.10528202,20851,ocilla,Georgia,South Atlantic,South,GEORGIA,GA,1
1,13200,65372,81426,DebtCon,Other,4,,1,102.6208363,3,29,38.93416913,20879,westminster,California,Pacific,West,CALIFORNIA,CA,1
1,13200,65997,88000,DebtCon,Other,2,0,0,113.2333333,2,25,,22445,mount holly,North Carolina,South Atlantic,South,NORTH CAROLINA,NC,1
0,13200,93254,125738,HomeImp,Mgr,3,0,3,156.5454512,0,25,42.73666557,21458,watertown,Massachusetts,New England,Northeast,MASSACHUSETTS,MA,1
0,13200,22270,38437,DebtCon,Office,5,0,1,107.7733867,0,17,20.64319968,22284,collins,Ohio,East North Central,Midwest,OHIO,OH,1
0,13200,77241,112904,DebtCon,Other,5,0,0,68.54904501,2,14,34.53524372,22406,oakley,California,Pacific,West,CALIFORNIA,CA,1
0,13200,81654,114333,DebtCon,Other,5,0,0,97.96296166,1,13,33.74336765,22398,havertown,Pennsylvania,Middle Atlantic,Northeast,PENNSYLVANIA,PA,1
0,13200,71775,80480,DebtCon,Other,0,0,0,240.6435766,3,25,29.26799242,21493,northfield,Minnesota,West North Central,Midwest,MINNESOTA,MN,1
0,13200,28428,34477,DebtCon,Other,0,,,,,,39.37026271,21277,webster,Massachusetts,New England,Northeast,MASSACHUSETTS,MA,1
0,13200,59422,88308,HomeImp,Other,,0,0,294.7820846,0,19,29.95255446,21993,malden,Massachusetts,New England,Northeast,MASSACHUSETTS,MA,1
0,13200,117985,138969,DebtCon,ProfExe,16,,1,178.0647524,0,33,29.95423093,21987,waverly,Ohio,East North Central,Midwest,OHIO,OH,1
1,13300,58000,75000,DebtCon,Mgr,6.6,0,1,226.2,1,33,,22088,cottonwood,Arizona,Mountain,West,ARIZONA,AZ,1
0,13300,96201,124892,HomeImp,Mgr,3,0,3,178.0344633,0,26,40.10275183,22373,council bluffs,Iowa,West North Central,Midwest,IOWA,IA,1
0,13300,76663,96022,DebtCon,ProfExe,10,2,0,180.0294503,1,30,27.04500676,20890,brewster,Washington,Pacific,West,WASHINGTON,WA,1
0,13300,80059,121790,,,,,,,,,34.5618314,22582,louisville,Kentucky,East South Central,South,KENTUCKY,KY,1
0,13300,61414,72101,,Other,12,0,0,260.0716499,0,27,27.28688203,21405,north richland hill,Texas,West South Central,South,TEXAS,TX,1
0,13300,81944,108768,DebtCon,Other,5,0,0,81.10679915,1,13,33.86964175,20975,oswego,New York,Middle Atlantic,Northeast,NEW YORK,NY,1
1,13300,67483,85454,DebtCon,ProfExe,16,0,2,335.9893152,1,14,30.37586285,21328,neosho,Missouri,West North Central,Midwest,MISSOURI,MO,1
1,13300,60014,75695,DebtCon,Sales,1,0,,182.0643734,1,20,40.20667111,21501,new london,Ohio,East North Central,Midwest,OHIO,OH,1
0,13300,64002,88174,DebtCon,Other,3,,,157.9169897,,34,29.79823118,21761,north tonawanda,New York,Middle Atlantic,Northeast,NEW YORK,NY,1
0,13300,,72583,,,1,0,0,,0,0,3.72042142,22520,mount vernon,Iowa,West North Central,Midwest,IOWA,IA,1
0,13300,35000,44195,HomeImp,Other,8,0,0,91.92352891,0,4,35.24312086,21599,okmulgee,Oklahoma,West South Central,South,OKLAHOMA,OK,1
0,13300,14212,57608,DebtCon,ProfExe,3,0,0,322.004542,0,16,15.91676921,20991,hughesville,Pennsylvania,Middle Atlantic,Northeast,PENNSYLVANIA,PA,1
0,13300,57878,69907,DebtCon,ProfExe,1,0,0,154.4848138,2,35,41.11915349,22483,williamsburg,Kentucky,East South Central,South,KENTUCKY,KY,1
1,13300,45860,63500,HomeImp,ProfExe,7,0,0,127.7666667,4,9,,21386,eugene,Oregon,Pacific,West,OREGON,OR,1
0,13300,153411,182014,DebtCon,ProfExe,7,,0,198.39162,3,25,41.98711554,21247,watertown,New York,Middle Atlantic,Northeast,NEW YORK,NY,1
0,13300,44509,72292,HomeImp,ProfExe,3,0,0,208.9206936,3,17,37.05572455,22638,henderson,Nevada,Mountain,West,NEVADA,NV,1
